,regulated_dam,height,length,volume,surface,drainage,inspection_frequency,distance_to_nearest_city,hazard,probability_of_failure,age,modification_count,years_from_modification,years_from_inspection,years_from_assessment,region_Flumevale,region_Lyndrassia,region_Navaldia,primary_purpose_Debris Control,"primary_purpose_Fire Protection, Stock, Or Small Fish Pond",primary_purpose_Fish and Wildlife Pond,primary_purpose_Flood Risk Reduction,primary_purpose_Grade Stabilization,primary_purpose_Hydroelectric,primary_purpose_Irrigation,primary_purpose_Navigation,primary_purpose_No Rocord,primary_purpose_Other,primary_purpose_Recreation,primary_purpose_Tailings,primary_purpose_Water Supply,primary_type_Arch,primary_type_Buttress,primary_type_Concrete,primary_type_Earth,primary_type_Gravity,primary_type_Masonry,primary_type_Multi-Arch,primary_type_Other,primary_type_Rockfill,primary_type_Roller-Compacted Concrete,primary_type_Stone,primary_type_Timber Crib,spillway_Controlled,spillway_No Rocord,spillway_Uncontrolled,assessment_Fair,assessment_Not Available,assessment_Not Rated,assessment_Poor,assessment_Satisfactory,assessment_Unsatisfactory
2749,0.3333333333333333,0.4833712741507127,0.4469640000794239,0.5555413902410116,0.20236637535091687,0.43796781170813254,0.0,0.04369602763385146,0.3333333333333333,0.0997,0.20363636363636364,0.0,0.20363636363636364,0.3018867924528302,0.20652173913043478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17076,0.6666666666666666,0.5340813082450461,0.44970489696370497,0.5801851894965867,0.36240274518078563,0.051430630485489875,0.25,0.006822107081174439,0.6666666666666666,0.0942,0.24000000000000002,0.16666666666666666,0.1272727272727273,0.04245283018867925,0.06159420289855072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14592,0.3333333333333333,0.47647804223448686,0.4457612474490087,0.5555413902410116,0.3059223512591367,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1122,0.18545454545454546,0.0,0.18545454545454546,0.2783018867924528,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3212,0.3333333333333333,0.42209300918848885,0.4469640000794239,0.5555413902410116,0.25468181529226486,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0776,0.23636363636363636,0.0,0.23636363636363636,0.3443396226415094,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1564,0.6666666666666666,0.390306410711923,0.45565157195661754,0.5555413902410116,0.2854845473170051,0.17084885634751928,0.5,0.043782383419689125,0.6666666666666666,0.1005,0.32363636363636367,0.16666666666666666,0.04727272727272727,0.05188679245283019,0.32608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2072,1.0,0.3885521105016339,0.45456831879708276,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.5,0.04201208981001727,1.0,0.1149,0.21454545454545457,0.0,0.20727272727272728,0.05188679245283019,0.036231884057971016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12539,0.6666666666666666,0.5673571064139132,0.4171495894368219,0.5555413902410116,0.28895702561653464,0.2102207910115168,0.5,0.043782383419689125,0.6666666666666666,0.0921,0.23272727272727273,0.3333333333333333,0.04,0.05188679245283019,0.2355072463768116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7864,0.6666666666666666,0.48643578732586584,0.4469640000794239,0.5555413902410116,0.24480434382464097,0.48012501177006955,0.0,0.18290155440414507,0.6666666666666666,0.1303,0.26545454545454544,0.0,0.26545454545454544,0.3820754716981132,0.2681159420289855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7331,0.3333333333333333,0.3622765823467087,0.35146969113135607,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0833333333333333,0.18981001727115718,0.3333333333333333,0.084,0.37454545454545457,0.0,0.37454545454545457,0.2122641509433962,0.37681159420289856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19920,1.0,0.48917713341091623,0.581972995762384,0.5555413902410116,0.5588566785006048,0.2718315684854926,0.25,0.03376511226252159,1.0,0.1002,0.48363636363636364,0.16666666666666666,0.06545454545454545,0.04245283018867925,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8698,0.3333333333333333,0.4323457890834055,0.4469640000794239,0.5555413902410116,0.2818308160330499,0.3797485670803585,0.0,0.0,0.3333333333333333,0.1282,0.21454545454545457,0.0,0.21454545454545457,0.3160377358490566,0.2173913043478261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9901,0.6666666666666666,0.5297915609599719,0.4204936299822447,0.5463433025705224,0.2943871848063738,0.21446187190138544,0.5,0.043782383419689125,0.6666666666666666,0.096,0.23272727272727273,0.0,0.23272727272727273,0.03773584905660377,0.018115942028985508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14597,1.0,0.43502623624658276,0.49271234097082117,0.5555413902410116,0.3278145528380531,0.10286126097097975,0.1,0.043782383419689125,1.0,0.1184,0.2581818181818182,0.3333333333333333,0.04,0.0660377358490566,0.007246376811594202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16060,0.3333333333333333,0.31259439474861717,0.6540109548439463,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0989,0.27636363636363637,0.0,0.27636363636363637,0.25943396226415094,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15913,0.6666666666666666,0.47068423817828076,0.4736558455437872,0.5555413902410116,0.3493999521897462,0.08151562070794777,0.5,0.043782383419689125,0.6666666666666666,0.1307,0.22545454545454546,0.0,0.22545454545454546,0.05188679245283019,0.2282608695652174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10258,0.3333333333333333,0.4193507540175891,0.41307122616912545,0.4590952973470197,0.2830700335326898,0.13294625119343767,0.0833333333333333,0.08734887737478411,0.3333333333333333,0.096,0.3527272727272727,0.16666666666666666,0.13818181818181818,0.07075471698113207,0.3550724637681159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
13609,0.3333333333333333,0.38906457980333997,0.4242330973379337,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1177,0.1781818181818182,0.0,0.1781818181818182,0.2688679245283019,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12123,0.3333333333333333,0.5138167822071293,0.3608982513322716,0.5555413902410116,0.2830700335326898,0.15429189145646963,0.0,0.0,0.3333333333333333,0.0828,0.21454545454545457,0.0,0.21454545454545457,0.3160377358490566,0.2173913043478261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12267,0.6666666666666666,0.5692172279178105,0.43546024759295265,0.5527933656039091,0.26333651797662594,0.23883645172405887,0.16666666666666666,0.1386873920552677,0.6666666666666666,0.0898,0.19272727272727275,0.0,0.19272727272727275,0.04245283018867925,0.02173913043478261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11460,0.3333333333333333,0.4685392276182105,0.44288563681172743,0.5555413902410116,0.29007727289054397,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1079,0.21454545454545457,0.0,0.21454545454545457,0.3160377358490566,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18391,0.6666666666666666,0.5973435570749828,0.49498394450145977,0.5555413902410116,0.40253777592717394,0.19031594777754485,0.1,0.07469775474956822,0.6666666666666666,0.1147,0.20363636363636364,0.0,0.20363636363636364,0.06132075471698113,0.0036231884057971015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1956,0.3333333333333333,0.514094052627421,0.4469640000794239,0.5555413902410116,0.17958226411884326,0.2973389751299844,0.0,0.0,0.3333333333333333,0.1057,0.21454545454545457,0.0,0.20727272727272728,0.18867924528301885,0.036231884057971016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6420,0.3333333333333333,0.5122264420474749,0.4469640000794239,0.5555413902410116,0.22536624626356155,0.35141984146650057,0.0,0.0,0.3333333333333333,0.0858,0.21454545454545457,0.0,0.20727272727272728,0.18867924528301885,0.036231884057971016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20091,1.0,0.5240851177827863,0.5008257165066046,0.5226918095827779,0.5635051762223628,0.2102207910115168,0.25,0.07607944732297064,1.0,0.1143,0.44,0.16666666666666666,0.1672727272727273,0.04716981132075472,0.010869565217391304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2708,0.3333333333333333,0.45257389428007966,0.4469640000794239,0.5555413902410116,0.2164161255842161,0.30379510754095695,0.0,0.0,0.3333333333333333,0.0996,0.2,0.0,0.2,0.2971698113207547,0.2028985507246377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7082,0.3333333333333333,0.4325132386400487,0.427812415149353,0.5555413902410116,0.25281466568279465,0.23883645172405887,0.0833333333333333,0.13264248704663212,0.3333333333333333,0.0428,0.06181818181818182,0.0,0.06181818181818182,0.05660377358490566,0.043478260869565216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185,1.0,0.45669744773272924,0.34224571185847785,0.5555413902410116,0.0970599592467114,0.23883645172405887,0.25,0.014464594127806563,1.0,0.1222,0.05818181818181819,0.16666666666666666,0.02545454545454546,0.04716981132075472,0.010869565217391304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9789,0.3333333333333333,0.40765150986009413,0.425785894912136,0.5555413902410116,0.292265387250624,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1232,0.2290909090909091,0.0,0.2290909090909091,0.33490566037735847,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17112,0.3333333333333333,0.5887368778381865,0.4855018503816384,0.5555413902410116,0.35833101885864965,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0972,0.21454545454545457,0.0,0.21454545454545457,0.3160377358490566,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13973,0.6666666666666666,0.5289788280313694,0.4469640000794239,0.5555413902410116,0.30938053370135526,0.5434677485353623,0.0,0.03341968911917099,0.6666666666666666,0.1498,0.3527272727272727,0.0,0.3527272727272727,0.2452830188679245,0.3550724637681159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19331,0.3333333333333333,0.4963338949966891,0.4204936299822447,0.5572617200283434,0.4903123514711333,0.08151562070794777,0.0833333333333333,0.0772020725388601,0.3333333333333333,0.0887,0.1890909090909091,0.0,0.1890909090909091,0.07075471698113207,0.1920289855072464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8662,0.3333333333333333,0.42026179140792647,0.4527311049374471,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.18847150259067358,0.3333333333333333,0.0915,0.31272727272727274,0.0,0.31272727272727274,0.4433962264150943,0.31521739130434784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11800,0.3333333333333333,0.42718347602876394,0.46384652438755813,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.112,0.1890909090909091,0.0,0.1890909090909091,0.2783018867924528,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11423,0.3333333333333333,0.3745005087096665,0.4231816386232907,0.41145856167793304,0.36396736807845587,0.11941822586202941,1.0,0.043782383419689125,0.3333333333333333,0.0727,0.3781818181818182,0.0,0.3781818181818182,0.04245283018867925,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
791,0.3333333333333333,0.48715073497493105,0.4469640000794239,0.5555413902410116,0.15383639572756114,0.28244946727792497,0.0,0.053411053540587214,0.3333333333333333,0.0704,0.20727272727272728,0.0,0.20727272727272728,0.30660377358490565,0.2101449275362319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5558,0.3333333333333333,0.48484402074525507,0.4469640000794239,0.5555413902410116,0.23075459359134173,0.4041409169224082,0.0,0.0,0.3333333333333333,0.1187,0.1672727272727273,0.0,0.1672727272727273,0.25471698113207547,0.17028985507246377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13677,0.3333333333333333,0.43981511183604177,0.4469640000794239,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0645,0.2,0.0,0.2,0.2971698113207547,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5834,1.0,0.5067996551932066,0.32700547742197317,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.14486183074265974,1.0,0.1257,0.2290909090909091,0.0,0.2290909090909091,0.33490566037735847,0.2318840579710145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1319,0.3333333333333333,0.47965079595577065,0.4469640000794239,0.5555413902410116,0.17397815711049197,0.44853162980170486,0.0,0.0,0.3333333333333333,0.1244,0.2290909090909091,0.0,0.2290909090909091,0.33490566037735847,0.2318840579710145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11290,0.6666666666666666,0.42927473422990553,0.5594940261459076,0.5555413902410116,0.2649461052075718,0.23883645172405887,0.5,0.0,0.6666666666666666,0.0928,0.5018181818181817,0.0,0.5018181818181817,0.04245283018867925,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16405,0.6666666666666666,0.5349632279538361,0.4855018503816384,0.5475393964099816,0.3868588462399233,0.08151562070794777,0.5,0.14771157167530224,0.6666666666666666,0.1063,0.2909090909090909,0.0,0.2909090909090909,0.04245283018867925,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8736,0.3333333333333333,0.4383278200099472,0.44288563681172743,0.5555413902410116,0.2680583491757894,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1009,0.26181818181818184,0.0,0.26181818181818184,0.3773584905660377,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14214,0.3333333333333333,0.3859630684686606,0.4469640000794239,0.5555413902410116,0.27389622588691726,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1225,0.26545454545454544,0.0,0.26545454545454544,0.27358490566037735,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8045,0.6666666666666666,0.5851814450990506,0.3770621400910067,0.5587105209074836,0.21315907502676337,0.23883645172405887,0.5,0.001381692573402418,0.6666666666666666,0.093,0.2181818181818182,0.0,0.2181818181818182,0.04245283018867925,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4516,0.3333333333333333,0.45551328506295236,0.4469640000794239,0.5555413902410116,0.23813130061891705,0.3938666449491431,0.0,0.0,0.3333333333333333,0.0999,0.19636363636363638,0.0,0.19636363636363638,0.29245283018867924,0.1992753623188406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6400,0.3333333333333333,0.4353550047624784,0.4889442724668643,0.5555413902410116,0.25089635497427254,0.23883645172405887,0.0,0.03341968911917099,0.3333333333333333,0.1119,0.41454545454545455,0.0,0.41454545454545455,0.18396226415094338,0.028985507246376812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9823,0.6666666666666666,0.49955892140215363,0.4469640000794239,0.5555413902410116,0.26168905465011905,0.4148440526174379,0.0,0.013428324697754748,0.6666666666666666,0.124,0.2,0.0,0.2,0.24056603773584903,0.2028985507246377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
160,0.6666666666666666,0.49201367264615853,0.3994862906877168,0.5343777539057484,0.07691819786378062,0.23883645172405887,0.1,0.020509499136442143,0.6666666666666666,0.0597,0.24727272727272726,0.16666666666666666,0.06545454545454545,0.03773584905660377,0.0036231884057971015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3196,0.3333333333333333,0.4282450638224522,0.45347084308945573,0.5555413902410116,0.24042704599317896,0.11941822586202941,0.125,0.13540587219343697,0.3333333333333333,0.0909,0.24363636363636365,0.0,0.24363636363636365,0.05188679245283019,0.014492753623188406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
